year,month,stateDescription,sectorName,price,revenue,sales
2012,4,Alabama,all sectors,8.77,564.86306,6442.71144
2012,4,Idaho,all sectors,6.61,110.15781,1666.58438
2012,4,Illinois,all sectors,8.45,853.75912,10101.28735
2012,4,Rhode Island,all sectors,11.62,65.7249,565.66052
2012,4,South Carolina,all sectors,8.63,494.38369,5726.6371
2012,4,South Dakota,all sectors,8.34,74.29963,890.40869
2012,4,Tennessee,all sectors,8.84,621.43331,7032.43209
2012,4,Texas,all sectors,8.26,2174.71334,26338.92394
2012,4,Utah,all sectors,7.43,162.3575,2186.10881
2012,4,Maine,all sectors,11.21,95.7753,854.24995
2012,4,Maryland,all sectors,11.1,485.01899,4368.9328
2012,4,Massachusetts,all sectors,13.33,548.75215,4115.84944
2012,4,Michigan,all sectors,10.27,793.24795,7724.56277
2012,4,Minnesota,all sectors,8.45,427.69016,5063.35624
2012,4,Mississippi,all sectors,8.27,293.79518,3550.60008
2012,4,Missouri,all sectors,7.76,443.16849,5710.63034
2012,4,Montana,all sectors,7.99,87.69536,1098.10944
2012,4,Nebraska,all sectors,8.06,174.17579,2160.16254
2012,4,Nevada,all sectors,8.31,204.23312,2457.70267
2012,4,West Virginia,all sectors,7.79,178.23437,2288.76828
2012,4,Wisconsin,all sectors,10.08,513.87806,5098.5989
2012,4,Wyoming,all sectors,7.06,96.03021,1361.12355
2012,4,Colorado,all sectors,8.95,354.6808,3963.7616
2012,4,Connecticut,all sectors,15.59,331.88098,2128.34834
2012,5,Florida,all sectors,10.05,1891.99581,18822.0301
2012,5,Georgia,all sectors,9.2,1009.38764,10970.50047
2012,5,Hawaii,all sectors,35.01,282.40866,806.5978
2012,5,New Jersey,all sectors,13.44,803.21966,5975.84902
2012,5,New Mexico,all sectors,8.5,157.13286,1849.2152
2012,5,New York,all sectors,14.69,1572.52809,10702.53598
2012,5,North Carolina,all sectors,8.89,925.39994,10409.35322
2012,5,North Dakota,all sectors,7.81,83.43441,1068.02489
2012,5,Rhode Island,all sectors,12.54,74.25315,592.35082
2012,5,Alabama,all sectors,8.89,644.64605,7254.37336
2012,5,Alaska,all sectors,16.76,80.57236,480.61039
2012,5,Arizona,all sectors,10.29,663.74963,6451.04421
2012,5,Arkansas,all sectors,7.31,262.64041,3592.7111
2012,5,Ohio,all sectors,8.9,1102.4835,12391.84715
2012,5,Oklahoma,all sectors,7.47,375.47541,5029.44457
2012,5,Oregon,all sectors,8.13,294.80116,3626.82641
2012,5,Pennsylvania,all sectors,9.68,1092.56829,11286.12325
2012,5,Utah,all sectors,7.82,185.16277,2368.84809
2012,5,Vermont,all sectors,14.04,60.99267,434.47809
2012,5,Virginia,all sectors,9.22,791.0977,8582.93059
2012,5,California,all sectors,12.87,2651.59039,20601.20138
2012,5,Colorado,all sectors,9.14,385.44843,4214.93649
2012,5,Connecticut,all sectors,15.49,338.40473,2183.96992
2012,5,Delaware,all sectors,10.77,95.24336,884.00824
2012,5,South Carolina,all sectors,8.72,561.49138,6437.03961
2012,5,South Dakota,all sectors,8.56,73.66105,860.57667
2012,5,Tennessee,all sectors,8.94,666.56991,7454.46742
2012,5,Texas,all sectors,8.35,2509.72823,30054.72797
2012,5,Washington,all sectors,6.73,483.17023,7177.44685
2012,5,West Virginia,all sectors,8.26,198.14293,2400.02959
2012,5,Wisconsin,all sectors,10.13,551.82599,5445.36173
2012,5,Wyoming,all sectors,7.18,94.59989,1316.66365
2012,5,Iowa,all sectors,7.38,267.93105,3631.6036
2012,5,Kansas,all sectors,9.28,307.82972,3316.47535
2012,5,Kentucky,all sectors,7.35,543.50627,7394.48232
2012,5,Louisiana,all sectors,6.87,465.10171,6774.95664
2012,5,Maine,all sectors,11.56,101.62988,879.37108
2012,5,Maryland,all sectors,11.07,526.46516,4757.39375
2012,5,Massachusetts,all sectors,13.81,571.75915,4139.92246
2012,5,Michigan,all sectors,11.05,946.96583,8567.66257
2012,5,Minnesota,all sectors,8.47,449.47585,5308.49656
2012,5,Mississippi,all sectors,8.41,323.56857,3846.06635
2012,5,Idaho,all sectors,6.48,125.49506,1935.32679
2012,5,Illinois,all sectors,8.76,974.98304,11131.98033
2012,5,Indiana,all sectors,8.26,723.31906,8752.01531
2012,5,Missouri,all sectors,8.86,583.75675,6592.39111
2012,5,Montana,all sectors,8.2,83.53839,1018.79599
2012,5,Nebraska,all sectors,7.89,190.27138,2412.41579
2012,5,Nevada,all sectors,8.57,260.30754,3039.04915
2012,5,New Hampshire,all sectors,14.26,112.1291,786.56051
2012,6,North Dakota,all sectors,8.36,89.86795,1075.46604
2012,6,Washington,all sectors,6.77,475.55595,7027.99438
2012,6,West Virginia,all sectors,8.0,192.51664,2407.17959
2012,6,Wisconsin,all sectors,10.5,635.03623,6050.13489
2012,6,Wyoming,all sectors,7.19,102.33688,1423.6464
2012,6,Alaska,all sectors,16.29,76.07302,466.9367
2012,6,Arkansas,all sectors,7.95,333.88757,4201.9108
2012,6,Illinois,all sectors,8.36,1076.81063,12880.2866
2012,6,Indiana,all sectors,8.39,771.43847,9195.53567
2012,6,Iowa,all sectors,8.09,322.99535,3990.36281
2012,6,Alabama,all sectors,9.76,753.96455,7728.74406
2012,6,Kansas,all sectors,9.93,382.01453,3848.1111
2012,6,Kentucky,all sectors,7.62,553.30254,7265.41243
2012,6,Louisiana,all sectors,6.48,517.14789,7982.95223
2012,6,Maine,all sectors,11.22,120.4116,1073.31851
2012,6,Maryland,all sectors,11.4,617.72987,5418.54635
2012,6,Massachusetts,all sectors,14.42,661.05538,4582.84279
2012,6,Montana,all sectors,8.16,87.09581,1067.71865
2012,6,Nebraska,all sectors,8.71,244.89446,2813.27119
2012,6,Nevada,all sectors,9.42,322.29682,3420.58992
2012,6,New Hampshire,all sectors,14.25,121.4418,852.43166
2012,6,Michigan,all sectors,11.12,1044.27159,9391.47551
2012,6,Minnesota,all sectors,9.19,531.75116,5787.06373
2012,6,Mississippi,all sectors,8.9,387.25398,4349.75013
2012,6,Missouri,all sectors,9.87,740.63924,7501.05294
2012,6,New Jersey,all sectors,14.15,944.07771,6670.68202
2012,6,New Mexico,all sectors,9.34,198.57518,2125.12126
2012,6,New York,all sectors,15.89,1913.68056,12046.52358
2012,6,North Carolina,all sectors,9.21,1035.81262,11252.21392
2012,6,Arizona,all sectors,10.55,799.63799,7580.20859
2012,6,Oregon,all sectors,8.06,287.71377,3568.87741
2012,6,Pennsylvania,all sectors,9.9,1159.26361,11708.78258
2012,6,Rhode Island,all sectors,13.23,87.34441,660.3705
2012,6,South Carolina,all sectors,9.54,652.83111,6844.7088
2012,6,South Dakota,all sectors,8.61,80.52185,935.62318
2012,6,Tennessee,all sectors,9.55,801.39581,8395.01694
2012,6,Texas,all sectors,8.71,2967.98799,34088.19608
2012,6,Utah,all sectors,8.54,220.32277,2580.97516
2012,6,Vermont,all sectors,14.18,62.77185,442.80343
2012,6,Virginia,all sectors,9.41,869.48806,9241.79678
2012,6,Ohio,all sectors,9.22,1222.4296,13264.30271
2012,6,Oklahoma,all sectors,7.75,428.04488,5523.90069
2012,6,Connecticut,all sectors,15.37,368.51006,2397.05386
2012,6,Delaware,all sectors,11.34,112.96461,996.09644
2012,6,Florida,all sectors,10.51,2144.0245,20403.85364
2012,6,Georgia,all sectors,9.86,1167.02842,11840.22998
2012,6,California,all sectors,14.67,3230.37075,22015.22553
2012,6,Colorado,all sectors,9.8,468.84155,4783.52934
2012,6,Hawaii,all sectors,36.37,286.55157,787.83767
2012,6,Idaho,all sectors,7.11,156.65739,2203.55787
2012,7,Louisiana,all sectors,6.96,585.14531,8405.44189
2012,7,Iowa,all sectors,8.76,408.12151,4659.49201
2012,7,Kansas,all sectors,9.98,454.89719,4557.0956
2012,7,Texas,all sectors,8.78,3293.77264,37508.39065
2012,7,Utah,all sectors,8.59,254.53346,2962.28976
2012,7,North Carolina,all sectors,9.68,1267.43666,13086.8926
2012,7,Maine,all sectors,11.75,121.31985,1032.68443
2012,7,Maryland,all sectors,11.46,746.92556,6517.6567
2012,7,Massachusetts,all sectors,13.97,753.23821,5393.62327
2012,7,Michigan,all sectors,12.15,1336.95562,11002.23367
2012,7,Nebraska,all sectors,9.48,325.71972,3437.43607
2012,7,Nevada,all sectors,10.03,389.06042,3879.4613
2012,7,Indiana,all sectors,8.31,884.41554,10644.45681
2012,7,Illinois,all sectors,8.55,1336.76112,15636.18162
2012,7,Florida,all sectors,10.37,2308.3938,22261.95915
2012,7,Georgia,all sectors,10.46,1427.52581,13643.85271
2012,7,Hawaii,all sectors,34.61,284.40844,821.78182
2012,7,New Hampshire,all sectors,14.1,141.93049,1006.59611
2012,7,New Jersey,all sectors,14.58,1221.17659,8374.5231
2012,7,New Mexico,all sectors,9.69,216.69938,2236.32793
2012,7,New York,all sectors,16.43,2337.2313,14225.04311
2012,7,North Dakota,all sectors,8.3,104.01693,1253.92916
2012,7,Ohio,all sectors,9.58,1464.31857,15289.6269
2012,7,Oklahoma,all sectors,7.77,514.84424,6627.69953
2012,7,Oregon,all sectors,8.19,320.20566,3911.41217
2012,7,Pennsylvania,all sectors,9.98,1373.53218,13761.06889
2012,7,Rhode Island,all sectors,12.55,99.80259,795.05705
2012,7,South Carolina,all sectors,9.44,759.48411,8042.06208
2012,7,South Dakota,all sectors,8.88,98.81209,1113.14286
2012,7,Tennessee,all sectors,9.67,955.57155,9877.21872
2012,7,West Virginia,all sectors,8.2,221.11796,2697.59149
2012,7,Wisconsin,all sectors,10.81,766.06387,7089.8709
2012,7,Wyoming,all sectors,7.41,101.06664,1363.1518
2012,7,Vermont,all sectors,14.28,70.64611,494.57624
2012,7,Virginia,all sectors,9.37,1030.1738,10999.89774
2012,7,Washington,all sectors,6.81,500.38903,7342.87336
2012,7,California,all sectors,14.26,3327.47889,23334.0055
2012,7,Alabama,all sectors,9.88,855.94466,8667.80893
2012,7,Alaska,all sectors,17.17,84.38226,491.53117
2012,7,Arizona,all sectors,10.69,864.3334,8081.98799
2012,7,Arkansas,all sectors,8.15,393.97504,4834.79941
2012,7,Colorado,all sectors,10.06,537.6713,5342.82681
2012,7,Connecticut,all sectors,15.49,459.72118,2968.00875
2012,7,Delaware,all sectors,11.3,145.11177,1283.95928
2012,7,Mississippi,all sectors,8.91,430.89949,4837.38061
2012,7,Missouri,all sectors,9.96,913.7533,9175.71083
2012,7,Montana,all sectors,8.38,100.17109,1194.95521
2012,7,Kentucky,all sectors,7.64,629.94898,8247.89015
2012,7,Idaho,all sectors,7.49,190.1392,2539.82472
2012,7,Minnesota,all sectors,9.42,640.26631,6793.56714
2012,8,Illinois,all sectors,8.41,1182.4732,14063.90488
2012,8,Indiana,all sectors,8.27,807.67668,9766.47239
2012,8,Michigan,all sectors,11.31,1093.98271,9670.49023
2012,8,Idaho,all sectors,7.52,185.54222,2467.55303
2012,8,Iowa,all sectors,8.94,372.48053,4166.98975
2012,8,Kansas,all sectors,9.84,401.34045,4079.5439
2012,8,Nebraska,all sectors,9.25,287.44015,3108.88598
2012,8,Nevada,all sectors,9.82,386.71601,3938.73875
2012,8,New Hampshire,all sectors,13.95,149.45739,1071.38719
2012,8,Pennsylvania,all sectors,9.99,1338.41836,13402.44165
2012,8,Rhode Island,all sectors,12.36,100.17155,810.71659
2012,8,South Carolina,all sectors,9.63,737.76099,7662.80758
2012,8,South Dakota,all sectors,8.85,95.6529,1081.2254
2012,8,Tennessee,all sectors,9.47,927.71651,9791.47441
2012,8,New Jersey,all sectors,14.27,1163.27764,8149.6642
2012,8,New Mexico,all sectors,9.74,223.23629,2291.23882
2012,8,New York,all sectors,15.77,2262.19901,14347.91056
2012,8,North Carolina,all sectors,9.54,1207.20285,12651.09262
2012,8,Ohio,all sectors,9.45,1373.49605,14529.45291
2012,8,Oklahoma,all sectors,8.11,499.27877,6160.08942
2012,8,Oregon,all sectors,8.16,330.34223,4048.78702
2012,8,Texas,all sectors,8.87,3477.61488,39226.45359
2012,8,Utah,all sectors,8.46,251.6724,2976.60045
2012,8,Vermont,all sectors,14.14,70.89209,501.47153
2012,8,Virginia,all sectors,9.18,954.16376,10395.23511
2012,8,North Dakota,all sectors,8.34,100.79601,1207.87361
2012,8,Connecticut,all sectors,15.41,468.03806,3037.22457
2012,8,Delaware,all sectors,11.48,138.97825,1210.58952
2012,8,Florida,all sectors,10.53,2377.64331,22575.31943
2012,8,Georgia,all sectors,10.08,1325.51629,13150.20333
2012,8,Hawaii,all sectors,33.59,286.90914,854.10673
2012,8,Alabama,all sectors,9.76,818.79811,8390.14305
2012,8,Alaska,all sectors,16.72,83.50051,499.53195
2012,8,Arizona,all sectors,10.65,911.28485,8557.9714
2012,8,Arkansas,all sectors,8.2,408.96603,4985.9199
2012,8,California,all sectors,15.2,3987.48538,26232.37481
2012,8,Colorado,all sectors,9.99,518.95375,5195.88179
2012,8,Washington,all sectors,6.88,511.35739,7436.36881
2012,8,West Virginia,all sectors,8.06,220.42124,2733.3813
2012,8,Wisconsin,all sectors,10.58,663.81303,6273.17714
2012,8,Wyoming,all sectors,7.1,100.83933,1420.32378
2012,8,Minnesota,all sectors,9.46,583.24578,6167.494
2012,8,Mississippi,all sectors,8.78,427.07975,4862.5028
2012,8,Maryland,all sectors,11.53,701.84875,6089.26856
2012,8,Missouri,all sectors,9.95,811.61557,8159.17467
2012,8,Montana,all sectors,8.44,107.37243,1272.30271
2012,8,Louisiana,all sectors,6.86,578.7067,8433.32255
2012,8,Massachusetts,all sectors,13.63,754.63278,5534.93682
2012,8,Kentucky,all sectors,7.59,603.98511,7955.90693
2012,8,Maine,all sectors,11.76,124.55801,1058.83589
2012,9,Maine,all sectors,11.63,103.84729,892.95919
2012,9,Illinois,all sectors,8.36,998.69824,11948.40171
2012,9,Indiana,all sectors,8.27,683.76721,8264.05216
2012,9,Iowa,all sectors,8.01,290.29482,3624.46042
2012,9,Kansas,all sectors,9.56,324.99008,3400.99819
2012,9,Pennsylvania,all sectors,9.75,1185.5581,12161.38295
2012,9,Rhode Island,all sectors,12.77,77.72208,608.85594
2012,9,Minnesota,all sectors,9.31,499.2163,5363.07811
2012,9,Mississippi,all sectors,8.75,389.52948,4453.6262
2012,9,Missouri,all sectors,8.79,579.47705,6590.47278
2012,9,Montana,all sectors,8.34,90.03641,1080.18576
2012,9,Maryland,all sectors,11.42,575.9939,5045.5429
2012,9,Massachusetts,all sectors,14.08,665.905,4730.62456
2012,9,Michigan,all sectors,10.89,892.63046,8195.17487
2012,9,South Carolina,all sectors,9.34,621.85441,6656.79165
2012,9,South Dakota,all sectors,8.92,85.3875,957.09626
2012,9,Tennessee,all sectors,9.66,833.8501,8633.08659
2012,9,Texas,all sectors,8.78,3038.98863,34606.09442
2012,9,Washington,all sectors,6.84,467.72555,6842.80738
2012,9,West Virginia,all sectors,8.21,187.55659,2285.51575
2012,9,North Dakota,all sectors,8.28,92.71072,1119.21618
2012,9,Ohio,all sectors,9.37,1095.58308,11693.55457
2012,9,Oklahoma,all sectors,7.95,414.41166,5214.44066
2012,9,Nebraska,all sectors,9.01,219.80981,2440.53984
2012,9,North Carolina,all sectors,9.55,1037.53265,10858.73347
2012,9,Oregon,all sectors,8.14,287.54299,3533.01667
2012,9,Colorado,all sectors,9.85,456.41856,4634.8919
2012,9,Connecticut,all sectors,15.46,400.52913,2591.45632
2012,9,Delaware,all sectors,11.36,98.04797,863.42156
2012,9,Alaska,all sectors,15.56,75.94608,487.93038
2012,9,Arizona,all sectors,10.3,739.79661,7180.49074
2012,9,Alabama,all sectors,9.55,715.94238,7500.5924
2012,9,Arkansas,all sectors,8.09,350.1099,4330.1183
2012,9,California,all sectors,15.51,3741.10571,24117.85582
2012,9,Utah,all sectors,8.33,206.65881,2479.99887
2012,9,Vermont,all sectors,13.65,59.84449,438.54906
2012,9,Virginia,all sectors,8.97,780.03466,8696.01395
2012,9,New York,all sectors,16.05,2173.9384,13541.78786
2012,9,Nevada,all sectors,9.69,317.50831,3276.536
2012,9,New Hampshire,all sectors,14.03,136.43768,972.74451
2012,9,New Jersey,all sectors,13.8,854.92523,6195.31486
2012,9,New Mexico,all sectors,9.2,185.3827,2015.59281
2012,9,Louisiana,all sectors,7.1,549.56862,7741.64738
2012,9,Wisconsin,all sectors,10.56,572.07737,5419.62922
2012,9,Wyoming,all sectors,7.25,95.07443,1310.66452
2012,9,Kentucky,all sectors,7.55,541.33764,7165.5742
2012,9,Florida,all sectors,10.59,2200.99059,20777.40268
2012,9,Georgia,all sectors,9.85,1134.52157,11517.32117
2012,9,Hawaii,all sectors,33.94,270.6332,797.48134
2012,9,Idaho,all sectors,6.74,128.67414,1910.54262
2012,10,Arizona,all sectors,9.89,586.60506,5933.36386
2012,10,Arkansas,all sectors,7.48,271.69772,3633.82586
2012,10,Florida,all sectors,10.49,1974.09219,18815.23774
2012,10,New Mexico,all sectors,8.78,161.94554,1843.83999
2012,10,New York,all sectors,15.21,1697.81192,11163.41038
2012,10,North Carolina,all sectors,9.06,876.3462,9677.35805
2012,10,North Dakota,all sectors,7.93,93.2863,1176.33338
2012,10,Ohio,all sectors,9.12,1060.90748,11627.57814
2012,10,Oklahoma,all sectors,7.41,327.00402,4410.53138
2012,10,Alabama,all sectors,8.95,587.32712,6565.28152
2012,10,Alaska,all sectors,16.37,83.66631,510.98373
2012,10,Montana,all sectors,8.37,88.5259,1058.10257
2012,10,Oregon,all sectors,8.21,300.68535,3661.33162
2012,10,Pennsylvania,all sectors,9.66,1071.3358,11091.81198
2012,10,California,all sectors,13.29,3164.1427,23816.73852
2012,10,Rhode Island,all sectors,11.92,71.81945,602.72809
2012,10,South Carolina,all sectors,8.65,522.01253,6038.18038
2012,10,South Dakota,all sectors,8.65,75.87336,876.80263
2012,10,Nebraska,all sectors,8.23,184.6395,2243.88233
2012,10,Nevada,all sectors,8.84,241.17979,2727.8739
2012,10,New Hampshire,all sectors,14.02,117.58784,838.97025
2012,10,New Jersey,all sectors,12.9,707.94865,5486.65812
2012,10,Tennessee,all sectors,9.18,653.30322,7117.19918
2012,10,Texas,all sectors,8.43,2505.26006,29705.21772
2012,10,Kansas,all sectors,9.19,273.72598,2978.46073
2012,10,Kentucky,all sectors,6.98,483.26668,6920.34698
2012,10,Louisiana,all sectors,7.14,490.99952,6874.71471
2012,10,Virginia,all sectors,8.71,702.98355,8067.1425
2012,10,Illinois,all sectors,8.21,896.89279,10921.93319
2012,10,Indiana,all sectors,8.16,653.92306,8013.42505
2012,10,Iowa,all sectors,7.34,261.04571,3556.53039
2012,10,Colorado,all sectors,9.5,403.91364,4253.63512
2012,10,Wisconsin,all sectors,10.15,544.79109,5366.47458
2012,10,Wyoming,all sectors,7.39,100.17994,1355.07991
2012,10,Washington,all sectors,6.89,485.58233,7044.48156
2012,10,West Virginia,all sectors,8.1,200.93035,2481.27716
2012,10,Connecticut,all sectors,15.77,338.87543,2148.33165
2012,10,Vermont,all sectors,14.46,61.84514,427.66109
2012,10,Maine,all sectors,11.61,115.14657,991.82716
2012,10,Maryland,all sectors,11.31,503.63746,4452.7217
2012,10,Massachusetts,all sectors,13.09,556.46844,4251.08196
2012,10,Michigan,all sectors,10.68,879.47444,8237.59293
2012,10,Minnesota,all sectors,8.81,467.02842,5299.68425
2012,10,Mississippi,all sectors,8.31,322.91097,3885.04436
2012,10,Missouri,all sectors,7.83,468.82595,5986.64807
2012,10,Delaware,all sectors,10.96,90.89236,829.67196
2012,10,Utah,all sectors,7.73,185.51616,2401.09979
2012,10,Georgia,all sectors,9.04,896.12851,9916.71185
2012,10,Hawaii,all sectors,33.56,283.35402,844.27421
2012,10,Idaho,all sectors,6.9,121.31628,1757.68822
2012,11,Oregon,all sectors,8.37,318.82426,3811.42876
2012,11,Pennsylvania,all sectors,9.85,1089.45148,11058.57314
2012,11,Rhode Island,all sectors,11.86,70.56285,595.11853
2012,11,South Carolina,all sectors,9.07,529.96811,5844.72937
2012,11,Arizona,all sectors,9.04,455.87579,5043.05174
2012,11,Arkansas,all sectors,7.48,250.9868,3357.22246
2012,11,California,all sectors,12.88,2579.5018,20023.56125
2012,11,Colorado,all sectors,9.37,390.33971,4165.22512
2012,11,Connecticut,all sectors,15.78,347.07088,2198.79641
2012,11,Delaware,all sectors,11.13,103.82927,933.07592
2012,11,Florida,all sectors,10.75,1687.32712,15693.09292
2012,11,Georgia,all sectors,8.83,850.67834,9630.28344
2012,11,Hawaii,all sectors,33.41,263.9197,789.99293
2012,11,Ohio,all sectors,9.2,1067.94172,11602.38646
2012,11,Oklahoma,all sectors,7.04,295.81416,4199.84168
2012,11,North Dakota,all sectors,7.71,99.02392,1285.1205
2012,11,Alabama,all sectors,8.76,566.07978,6459.509
2012,11,Alaska,all sectors,15.62,88.40511,566.05737
2012,11,West Virginia,all sectors,8.26,216.30742,2617.74971
2012,11,South Dakota,all sectors,8.39,77.23558,920.75403
2012,11,Indiana,all sectors,8.16,662.76827,8121.82941
2012,11,Kentucky,all sectors,7.06,493.42085,6986.47766
2012,11,Louisiana,all sectors,6.79,430.11963,6332.49806
2012,11,Maine,all sectors,11.97,110.2596,921.22599
2012,11,Missouri,all sectors,7.61,460.40265,6046.33026
2012,11,Montana,all sectors,8.3,92.02263,1108.78109
2012,11,Maryland,all sectors,10.88,508.16271,4672.40716
2012,11,Massachusetts,all sectors,13.05,560.55132,4294.88407
2012,11,Michigan,all sectors,10.78,867.72562,8052.24096
2012,11,Minnesota,all sectors,8.62,465.40684,5401.90476
2012,11,Mississippi,all sectors,8.44,301.37116,3572.74798
2012,11,Nebraska,all sectors,7.72,177.02507,2293.70601
2012,11,Nevada,all sectors,7.57,179.29054,2367.84105
2012,11,New Hampshire,all sectors,14.17,118.0546,833.19439
2012,11,Kansas,all sectors,8.94,261.23539,2922.36193
2012,11,Idaho,all sectors,6.87,117.14665,1703.97438
2012,11,Illinois,all sectors,8.17,874.03709,10692.07028
2012,11,New Jersey,all sectors,13.22,718.9233,5439.02775
2012,11,New Mexico,all sectors,8.24,145.75407,1768.37901
2012,11,New York,all sectors,14.46,1553.47974,10744.22196
2012,11,North Carolina,all sectors,8.76,865.9637,9890.53306
2012,11,Iowa,all sectors,7.1,253.32387,3565.90732
2012,11,Tennessee,all sectors,9.19,645.06005,7017.92208
2012,11,Texas,all sectors,8.27,2182.37248,26384.82383
2012,11,Utah,all sectors,7.47,169.53333,2268.01956
2012,11,Vermont,all sectors,14.78,65.93527,446.23619
2012,11,Washington,all sectors,7.06,521.16062,7386.26223
2012,11,Virginia,all sectors,8.81,753.94373,8559.06344
2012,11,Wisconsin,all sectors,10.21,542.02386,5308.33629
2012,11,Wyoming,all sectors,7.25,104.33063,1438.74438
2012,12,Florida,all sectors,10.36,1667.82708,16101.77013
2012,12,Maryland,all sectors,11.25,577.40052,5132.69965
2012,12,Massachusetts,all sectors,14.15,658.36667,4652.77833
2012,12,Michigan,all sectors,11.32,971.76746,8588.20982
2012,12,Missouri,all sectors,7.69,529.27183,6879.6939
2012,12,Hawaii,all sectors,32.97,267.62401,811.73124
2012,12,Minnesota,all sectors,8.72,508.02069,5828.11742
2012,12,Mississippi,all sectors,8.53,315.6533,3699.78485
2012,12,Iowa,all sectors,7.48,288.65258,3858.77089
2012,12,Kansas,all sectors,9.1,290.41797,3191.88689
2012,12,Kentucky,all sectors,7.2,537.76132,7464.22755
2012,12,Louisiana,all sectors,7.07,449.60417,6357.10517
2012,12,Maine,all sectors,12.37,123.32025,996.65326
2012,12,New York,all sectors,14.72,1714.92559,11648.7585
2012,12,North Carolina,all sectors,8.97,952.95414,10625.01974
2012,12,North Dakota,all sectors,7.72,117.30582,1520.02889
2012,12,Montana,all sectors,8.35,105.98199,1269.17282
2012,12,Nebraska,all sectors,7.75,197.5097,2549.1146
2012,12,South Carolina,all sectors,9.22,567.30067,6152.7512
2012,12,South Dakota,all sectors,8.26,85.15388,1031.33621
2012,12,Tennessee,all sectors,9.59,720.98977,7519.69939
2012,12,Texas,all sectors,8.38,2258.90618,26967.19648
2012,12,Utah,all sectors,7.42,188.40347,2540.75969
2012,12,Nevada,all sectors,8.36,218.45624,2612.00896
2012,12,New Hampshire,all sectors,14.24,132.06743,927.456
2012,12,New Jersey,all sectors,13.11,755.83297,5764.58418
2012,12,West Virginia,all sectors,8.17,223.58295,2737.59849
2012,12,Wisconsin,all sectors,9.86,576.45278,5847.48053
2012,12,Wyoming,all sectors,7.26,108.68557,1496.48829
2012,12,California,all sectors,12.67,2577.17282,20333.68509
2012,12,Alabama,all sectors,8.93,614.1486,6875.08317
2012,12,Alaska,all sectors,15.93,99.77026,626.40148
2012,12,Colorado,all sectors,9.14,405.16282,4431.78875
2012,12,Connecticut,all sectors,15.4,377.52827,2451.42415
2012,12,Delaware,all sectors,11.17,101.40349,907.68094
2012,12,Arizona,all sectors,8.97,493.42822,5502.18135
2012,12,Arkansas,all sectors,7.48,261.62818,3497.38333
2012,12,Ohio,all sectors,9.28,1161.36923,12509.85283
2012,12,Oklahoma,all sectors,7.03,335.27063,4770.08905
2012,12,Oregon,all sectors,8.3,357.07014,4304.10343
2012,12,Pennsylvania,all sectors,10.01,1238.76259,12372.76963
2012,12,Rhode Island,all sectors,13.76,88.24684,641.12835
2012,12,New Mexico,all sectors,8.59,162.84737,1896.13455
2012,12,Idaho,all sectors,6.95,134.07642,1928.55306
2012,12,Illinois,all sectors,7.96,929.91643,11675.40951
2012,12,Indiana,all sectors,8.37,718.6685,8586.14823
2012,12,Vermont,all sectors,14.33,71.1803,496.84859
2012,12,Virginia,all sectors,8.87,807.7814,9106.90778
2012,12,Washington,all sectors,7.08,602.70274,8514.8904
2012,12,Georgia,all sectors,8.86,904.54987,10205.51386
2013,1,Missouri,all sectors,7.88,594.74577,7550.5571
2013,1,Montana,all sectors,8.34,112.08893,1343.73055
2013,1,Nebraska,all sectors,7.83,208.33114,2660.43782
2013,1,Nevada,all sectors,8.21,229.03954,2788.84392
2013,1,New Hampshire,all sectors,14.49,141.68384,977.63614
2013,1,New Jersey,all sectors,13.15,816.57431,6211.39413
2013,1,New Mexico,all sectors,8.71,170.80829,1960.02482
2013,1,New York,all sectors,15.02,1872.46674,12465.92113
2013,1,North Carolina,all sectors,8.94,1019.79615,11402.77555
2013,1,North Dakota,all sectors,7.29,114.96165,1576.11132
2013,1,Ohio,all sectors,8.89,1194.87871,13442.35444
2013,1,Oklahoma,all sectors,6.8,335.15399,4931.37133
2013,1,Oregon,all sectors,8.39,392.7556,4683.61693
2013,1,Pennsylvania,all sectors,9.91,1301.0856,13130.4208
2013,1,Rhode Island,all sectors,13.23,90.03334,680.31771
2013,1,South Carolina,all sectors,9.05,600.46125,6632.50947
2013,1,South Dakota,all sectors,8.34,95.59037,1145.64099
2013,1,Tennessee,all sectors,9.23,803.69931,8707.97245
2013,1,Texas,all sectors,8.45,2583.91227,30578.18426
2013,1,Utah,all sectors,7.51,201.24963,2680.53988
2013,1,Vermont,all sectors,14.35,74.06613,515.97296
2013,1,Virginia,all sectors,8.66,861.3612,9946.84861
2013,1,Washington,all sectors,7.19,665.16397,9257.15219
2013,1,West Virginia,all sectors,7.96,237.88904,2990.02232
2013,1,Wisconsin,all sectors,10.29,626.12598,6087.23942
2013,1,Wyoming,all sectors,7.39,112.93997,1529.02864
2013,1,Georgia,all sectors,9.07,980.41032,10814.78802
2013,1,Hawaii,all sectors,34.87,271.72328,779.29217
2013,1,Idaho,all sectors,7.1,157.77403,2222.89903
2013,1,Illinois,all sectors,8.07,997.26565,12353.34584
2013,1,Indiana,all sectors,8.43,801.09683,9503.90032
2013,1,Kentucky,all sectors,7.35,600.22581,8165.99529
2013,1,Colorado,all sectors,9.31,421.2574,4526.98317
2013,1,Connecticut,all sectors,15.5,408.51408,2635.47953
2013,1,Delaware,all sectors,10.89,118.63791,1089.39334
